wavelength spec_bulge1 spec_bulge1_unc spec_bulge2 spec_bulge2_unc spec_bulge3 spec_bulge3_unc spec_bulge4 spec_bulge4_unc spec_disk spec_disk_unc spec_clump1 spec_clump1_unc spec_clump2 spec_clump2_unc spec_clump3 spec_clump3_unc
3633.3355 6.8775464144815414e-06 7.851047717106185e-07 3.723265469287893e-05 3.798762760648329e-06 2.379565306905578e-05 2.291933766156151e-06 3.1289204116360924e-05 3.1594008446845825e-06 3.401086821407404e-05 3.4745961372473417e-06 0.0001787177611468187 1.6297618384532237e-05 0.00013557069223378313 1.4560638271680964e-05 0.0003589391736115432 3.598253900048187e-05
3634.2357 7.675205819850687e-06 7.821491115937548e-07 4.0415975815546096e-05 3.8050427407929126e-06 2.2335476304155675e-05 2.293595926169638e-06 3.797440072056108e-05 3.1540003660877806e-06 2.8755327031785267e-05 3.4868433688735146e-06 0.00014509360003382387 1.6653383200414496e-05 0.00012788321607079748 1.47095813593696e-05 0.00036435102961162815 3.617420815878321e-05
3635.136 9.153333420926241e-06 7.943466180176691e-07 3.488287561501864e-05 3.848862086847548e-06 2.4097854548959237e-05 2.321604352408671e-06 3.953367124969727e-05 3.182375839042783e-06 3.409971574410884e-05 3.513862131395054e-06 0.00019354492499294512 1.6798882675632866e-05 0.00016756096510066448 1.4773356537694705e-05 0.00033875766354753964 3.6266336713472264e-05
3636.0362 8.20410999914064e-06 8.175066621885109e-07 3.778768686513791e-05 3.916735281992924e-06 2.47404430977571e-05 2.3671209720666793e-06 3.0030479997840207e-05 3.2345427427520818e-06 3.210257734690174e-05 3.5467715386479213e-06 0.00017994994476473313 1.6788927564018428e-05 0.00017417696174834417 1.4782583543376067e-05 0.00038577992390676706 3.6292535381242226e-05
3636.9363 9.838927436350712e-06 8.470003053582339e-07 3.110857219761936e-05 3.993889083269333e-06 2.068961469764052e-05 2.420444694289752e-06 2.9077281490356238e-05 3.29925581864024e-06 3.30830469047859e-05 3.581440024469928e-06 0.0001676054661888043 1.670894615673036e-05 0.0001360892884809413 1.4766378239956429e-05 0.00029716145417990223 3.6260112587243946e-05
3637.8367 9.322831910407025e-06 8.785310109840913e-07 3.5251105118146655e-05 4.0672690890289745e-06 2.6663086442960658e-05 2.4729000499825702e-06 3.130747665889054e-05 3.3660125961587357e-06 4.0619107046566786e-05 3.615270648570284e-06 0.00016749228164712667 1.6417923999874114e-05 0.00011977137669557923 1.4664574014179082e-05 0.0003507706784336605 3.6079858087022686e-05
3638.7368 8.305392964812618e-06 9.079732484332393e-07 4.432348861372811e-05 4.12630430935563e-06 2.9416614470884613e-05 2.5171387788705642e-06 3.15522452444892e-05 3.4250630172218723e-06 3.5198716335965985e-05 3.64331688725993e-06 0.00017237609576965159 1.6448116662280272e-05 0.000114872840005083 1.4652292865628783e-05 0.00039045656261466245 3.603120808871067e-05
3639.6372 9.674179196172418e-06 9.312910416248405e-07 4.9166808370177434e-05 4.163303102946278e-06 2.4790526929709513e-05 2.5472970722617862e-06 2.9397527465813343e-05 3.46751698063295e-06 3.0030777771145244e-05 3.658086754213841e-06 0.0001571224324449128 1.6738460912659105e-05 0.00015024885377853107 1.4721916180775072e-05 0.00033484925760482107 3.6028695743071345e-05
3640.5373 9.954179146667678e-06 9.448905315750998e-07 4.254721843947889e-05 4.1739610976651165e-06 2.0098567640913735e-05 2.5594258145964427e-06 3.1663797544151806e-05 3.4862300029619287e-06 3.123517633049265e-05 3.652935543559153e-06 0.00015728235966708628 1.6629158037560333e-05 0.00013323380479287168 1.4633805836111825e-05 0.00037805208933276436 3.569835333863559e-05
3641.4375 1.028462751305798e-05 9.466169618736804e-07 4.967010782998549e-05 4.158421728994296e-06 2.5906035260281097e-05 2.5525193454104623e-06 3.830587292035225e-05 3.4778341567712555e-06 3.5887824991151014e-05 3.6261930256320493e-06 0.00017889214912047803 1.6386642436716935e-05 0.00015175781039099818 1.4457917163861799e-05 0.0003690196718382431 3.515971377599556e-05
3642.3379 1.0027176263617414e-05 9.365572874238163e-07 3.713070069454129e-05 4.121540443788506e-06 2.374939703410221e-05 2.5290488655828243e-06 4.141761258018482e-05 3.4441668277272723e-06 3.6176560769039006e-05 3.582313548096788e-06 0.00015251466935847335 1.6041438179036604e-05 0.00012628372906423505 1.4188314450380311e-05 0.00029296606357288597 3.445064078254992e-05
3643.238 8.90951512370396e-06 9.171924769167629e-07 3.7908013664903766e-05 4.071862163541025e-06 2.425751117362312e-05 2.4945273202058028e-06 3.422438595548101e-05 3.3921856033128833e-06 4.045852449360743e-05 3.529514554657646e-06 0.00017231746927792385 1.5613075337531116e-05 0.00012564591555916 1.387151950648995e-05 0.00042675692432987 3.3662699955790286e-05
3644.1384 9.560558431998548e-06 8.926036780315294e-07 4.132193979463387e-05 4.0191358544634465e-06 2.5786194064034543e-05 2.4558697662246847e-06 3.320072792318271e-05 3.3318404563617735e-06 3.5172844440084035e-05 3.4760982694404635e-06 0.00014830194833853096 1.5329885572925882e-05 0.0001563433347124737 1.3631551001525819e-05 0.00031545749928194234 3.302453321707215e-05
3645.0385 8.80345273408443e-06 8.672803218429059e-07 4.11148730474722e-05 3.971777604079056e-06 2.5116811223810296e-05 2.419528962938477e-06 3.393947570150699e-05 3.273248498657636e-06 3.6275313201262784e-05 3.4283281622838566e-06 0.00015430625264637338 1.5104710215165852e-05 0.00010620008564096584 1.3425395779901095e-05 0.0003083518958982523 3.246165615399991e-05
3645.9386 8.449848804575554e-06 8.450244059052522e-07 4.0726568895780625e-05 3.935121134365547e-06 2.709858156762292e-05 2.3900727701131673e-06 3.3909282231495204e-05 3.2241766135444674e-06 3.39729842574044e-05 3.3896071716188897e-06 0.00014202713202375204 1.5007519426655813e-05 0.00013195307941392924 1.3281255693602646e-05 0.00031781041676121784 3.2009621429080345e-05
3646.839 8.928585362313654e-06 8.285780241264526e-07 4.124462382332335e-05 3.911553621391291e-06 2.1870418957376487e-05 2.37006582273684e-06 4.034897862418468e-05 3.189297747369406e-06 3.507725291757124e-05 3.3606834940312626e-06 0.0001567478145111509 1.5229388574412993e-05 0.00014569396712947854 1.3303599950090363e-05 0.0003067354213075091 3.1910297839753895e-05
3647.7391 8.673441738651068e-06 8.198319235291693e-07 4.0687042062574525e-05 3.901962878224126e-06 2.6125049277562775e-05 2.3608974008547054e-06 3.249020111925425e-05 3.1709476475821964e-06 3.3855815704817846e-05 3.340695732263868e-06 0.0001311810918662284 1.5344883050126373e-05 0.00014483537115263177 1.3371423442388522e-05 0.0002731558126695515 3.2079476992144515e-05
3648.6395 7.3497644217086785e-06 8.201344471292331e-07 3.377321577429307e-05 3.907324568397427e-06 2.2443111277548064e-05 2.363729507741338e-06 2.9826867805820028e-05 3.1703679717775137e-06 2.7097002215885673e-05 3.328914272267502e-06 0.00014962167973702213 1.5282520448062075e-05 0.00012841481074750736 1.3329448887632647e-05 0.0003329536682619911 3.1987999529029135e-05
3649.5397 7.411368115999092e-06 8.303129479866905e-07 3.471068747621107e-05 3.9292859522468395e-06 1.8935587838742744e-05 2.379799450094577e-06 3.060799954568102e-05 3.1883938911069627e-06 2.9362382121849487e-05 3.3259215955728635e-06 0.00015528566545607082 1.5204140047461496e-05 0.0001384078097790165 1.3232969379348939e-05 0.00030292580176688824 3.167664034012637e-05
3650.4398 1.0301021562462494e-05 8.502172563256871e-07 4.098313377507037e-05 3.969187348922982e-06 2.221297554682552e-05 2.409702302601847e-06 3.79309822662819e-05 3.224829674376127e-06 2.9962568593903476e-05 3.332826806941065e-06 0.0001577109639431718 1.5146551172619488e-05 0.00014687522839320916 1.3143198311658095e-05 0.0002934511431100364 3.134849775787059e-05
3651.3402 7.678082061968323e-06 8.782505563285666e-07 4.9146699487471844e-05 4.026312472822701e-06 3.096766488177852e-05 2.4522815145528278e-06 3.363282074313672e-05 3.277273349895926e-06 3.0005038157810606e-05 3.349459189890498e-06 0.00013409524104105675 1.5084583498175289e-05 0.00012847492244414036 1.3060640239826057e-05 0.00029636897725883953 3.104263878469351e-05
3652.2403 7.92078707698458e-06 9.113430412501402e-07 4.176542722095836e-05 4.09659884556489e-06 2.643445748472941e-05 2.503970943384476e-06 3.405291314272071e-05 3.3404780833556207e-06 3.199494183995969e-05 3.373177601421846e-06 0.00015448049567443943 1.5040140425957041e-05 0.00013557560473794012 1.2991396162676062e-05 0.00035050346224066827 3.0761587324837316e-05
3653.1407 9.389290316136739e-06 9.45780394167735e-07 3.7062565168764156e-05 4.173254380371689e-06 2.8983030505230845e-05 2.559517387246601e-06 3.2293166750123005e-05 3.407448571860781e-06 4.3069953034400526e-05 3.3993368878384155e-06 0.00016648006795763474 1.503043773632149e-05 0.00014807944748956644 1.2938960106858392e-05 0.0002899716371129813 3.050520442114082e-05
3654.0408 1.1324505815526815e-05 9.782954639025564e-07 4.745309177903818e-05 4.248637595988878e-06 2.8555839775844228e-05 2.6134665299227095e-06 3.7881712636781446e-05 3.4714440183516704e-06 3.423706173903681e-05 3.423078655681557e-06 0.00016008092613978506 1.5011089389309078e-05 0.00011767666110011792 1.2883261509181357e-05 0.0003004017037969725 3.026048766099006e-05
3654.941 9.126951999669875e-06 1.0070566315548572e-06 3.396837078477915e-05 4.316855466217176e-06 2.6889533328342894e-05 2.661956048863233e-06 3.495182972230361e-05 3.5281667868351935e-06 3.54989016506864e-05 3.4415826794410456e-06 0.00012856410505146805 1.4965105130683649e-05 0.00012219795503998852 1.2813496027009547e-05 0.0003045251456204491 3.0015058223444373e-05
3655.8413 9.461052133940444e-06 1.0317215943108988e-06 5.091144410058936e-05 4.374917087626773e-06 2.192271979223596e-05 2.703319340946319e-06 3.600231362927805e-05 3.576257121433089e-06 3.488489311937787e-05 3.454866575841723e-06 0.00013760218765255857 1.4909968684705887e-05 0.00012904480876499219 1.2737582583311738e-05 0.0003359701147997483 2.9766072703332605e-05
3656.7415 9.506375034541711e-06 1.0527501592189752e-06 4.65267910502755e-05 4.422248397130021e-06 2.7648256899069072e-05 2.7374992781522205e-06 3.279050042027265e-05 3.6161937474746943e-06 3.9434221864968626e-05 3.4644426092251288e-06 0.00017133112355170244 1.4849715490954612e-05 0.00012618514580666786 1.2664044710349729e-05 0.0002918160819566068 2.9522531878753205e-05
3657.6419 1.1734024009775742e-05 1.0704245437186462e-06 4.767419933350483e-05 4.4590917174600004e-06 2.4106877186776093e-05 2.7647581305672306e-06 4.0422627284593016e-05 3.6484091699449506e-06 3.586376453225361e-05 3.4710624223435756e-06 0.000136519368152158 1.4796306175994943e-05 0.00010998884428862175 1.2598350556367079e-05 0.00028880479063559777 2.929703238466647e-05
3658.542 1.0816083907455881e-05 1.0842114269705662e-06 4.9591614012906e-05 4.4850727282285945e-06 2.6796433009891597e-05 2.7846420775776227e-06 3.384583254063767e-05 3.6719401373812035e-06 3.3994502392467214e-05 3.4736697073054483e-06 0.000143983673584819 1.4759377837509756e-05 0.00011109841039794748 1.2540732393466041e-05 0.000326057306342585 2.9082547184161344e-05
3659.4421 1.0249236613707883e-05 1.0929410219139062e-06 4.595526642095047e-05 4.499171948804426e-06 2.593955091999662e-05 2.7960564853373108e-06 3.430771583156314e-05 3.684694596193104e-06 3.525303788265121e-05 3.4703309828666244e-06 0.00013094419674176266 1.4699609396003709e-05 0.00014089335274605476 1.2477070205743589e-05 0.00029635604684391493 2.8864360885759092e-05
3660.3425 1.1414119012962926e-05 1.0955047945248504e-06 4.653012838160182e-05 4.500697067705972e-06 2.87568571351413e-05 2.7981009310936272e-06 3.19887455514752e-05 3.6848003828974252e-06 3.890187313953107e-05 3.459856391269107e-06 0.000148854976960681 1.4495612598748732e-05 0.00012450412536058004 1.2360085319117726e-05 0.0003309325895191307 2.857997080819913e-05
3661.2426 9.331123365694221e-06 1.0916589883487476e-06 5.400369583305829e-05 4.490538440046222e-06 2.2726550237183262e-05 2.7910987141757204e-06 3.5326751897604366e-05 3.6721764513721964e-06 3.424512193162473e-05 3.4427470263663953e-06 0.00013774920709351286 1.4194818018702265e-05 0.00011309051176507665 1.2200693808658883e-05 0.0002816420939355823 2.8238382556978835e-05
3662.143 1.0954023729730228e-05 1.082461966655104e-06 4.581074032806662e-05 4.471793256812071e-06 2.600943796072277e-05 2.777127611711762e-06 3.6071866476748594e-05 3.649341410046436e-06 3.114526519547988e-05 3.42129047774871e-06 0.000149759644818389 1.4328558266527244e-05 0.00012242925025671088 1.219801569348618e-05 0.0003091880162425396 2.8164458554747288e-05
3663.0432 9.76761643062127e-06 1.0701014723643512e-06 4.8030563785252396e-05 4.449308051394626e-06 2.9710499702684886e-05 2.7597047618575042e-06 3.7326477067414274e-05 3.62100922578313e-06 3.5554579419241196e-05 3.3993596240804233e-06 0.00013314728128779936 1.4316656649945354e-05 0.00011250923805691057 1.2148330760144557e-05 0.00032708128874014123 2.8025330855669576e-05
3663.9433 8.007494849492971e-06 1.0571036262354326e-06 4.633084044625119e-05 4.428049099887728e-06 2.9130303493462008e-05 2.742576363039347e-06 3.6856010279139174e-05 3.5924025660342933e-06 3.9786302204741146e-05 3.381371174075308e-06 0.00014236065733603642 1.4207366870925281e-05 0.00010727601327293568 1.206499758549897e-05 0.00028842225560793633 2.7832555574988264e-05
3664.8437 1.0100351817068232e-05 1.0453296060276558e-06 4.573349590702194e-05 4.4110844338481855e-06 2.8740040465186505e-05 2.7282070199153908e-06 3.0621090075179334e-05 3.5671522977251652e-06 2.9437290067450646e-05 3.3700706261098857e-06 0.00013518462600469404 1.412641361024075e-05 0.00012672205219502387 1.1983724489067317e-05 0.0002908945610481589 2.7625846749469078e-05
3665.7438 1.095540563228887e-05 1.0353799211675052e-06 3.4930431377447034e-05 4.398452911390652e-06 2.9765107446096823e-05 2.716916416256254e-06 4.012922335395868e-05 3.5460792877336285e-06 3.99665188476555e-05 3.3643934019221745e-06 0.00012790249946840497 1.3954514380009404e-05 0.00011745417906112438 1.1864231091023433e-05 0.00028687072074467726 2.7337942637433e-05
3666.6442 1.0648827522266522e-05 1.0267944522811678e-06 4.094964872798269e-05 4.387859369972863e-06 2.1407886741085772e-05 2.70732691110394e-06 3.390283249478301e-05 3.5277102154149894e-06 3.4412226483557306e-05 3.3597601428586263e-06 0.00014901831121900895 1.3691432053690252e-05 0.00011626906776937382 1.177655632584924e-05 0.0002519549959013039 2.712594316751007e-05
3667.5443 1.0084398261262373e-05 1.0190499729171358e-06 4.41301183333266e-05 4.377121370864289e-06 2.765270019912851e-05 2.6980856718674365e-06 4.22472414735846e-05 3.5105437468066292e-06 3.662245492758541e-05 3.351541898495227e-06 0.00015455600717065491 1.3682213256156051e-05 0.00012553590028329837 1.175812296198743e-05 0.0002703911729701604 2.703084252750005e-05
3668.4445 8.676340797240352e-06 1.0125591226686959e-06 4.218293525136283e-05 4.366597941156343e-06 2.591269967254064e-05 2.689578531889088e-06 4.012689146403055e-05 3.4953240519118017e-06 3.19453364620314e-05 3.339249753867322e-06 0.00015331570366053065 1.392375356444492e-05 0.00013114709438538132 1.1808516311880161e-05 0.0002861758451328164 2.7066572608259407e-05
3669.3448 9.687905170384248e-06 1.0089336376940958e-06 4.6757293189087096e-05 4.359769679359188e-06 2.68726208528401e-05 2.6843516585030773e-06 3.088559069203363e-05 3.485666133923822e-06 3.8690332143801744e-05 3.3280161444015803e-06 0.00014563849912846926 1.393349088639948e-05 0.00011131379308835982 1.1769492236482539e-05 0.0002650361270358572 2.6973685616608847e-05
3670.245 8.999357311785094e-06 1.0101208857827573e-06 4.728728314844732e-05 4.361155155169019e-06 2.5056045540707705e-05 2.685638020452197e-06 3.314947309121578e-05 3.486139841559896e-06 2.6573250700125855e-05 3.3255353632344234e-06 0.00014475697659402668 1.3862405596418405e-05 8.702523697383651e-05 1.171933211986218e-05 0.00027917655563782954 2.687645062084873e-05
3671.1453 9.837116276568764e-06 1.016922852546732e-06 4.4130059130988144e-05 4.372787516368175e-06 2.791944192233453e-05 2.6948551844336435e-06 3.6682004839530664e-05 3.4989080088935976e-06 3.319065650587383e-05 3.336197896757915e-06 0.00012795592338082565 1.3891564849691336e-05 0.00010824139041034473 1.1738690444804877e-05 0.00027595665299374 2.68959721996458e-05
3672.0455 7.446718444273226e-06 1.027928476416903e-06 4.4166329081353236e-05 4.391667493588528e-06 2.7103217547474814e-05 2.7097979849788077e-06 3.145033137443753e-05 3.521206177916717e-06 3.155100072262139e-05 3.3571263517947257e-06 0.00014795655074541128 1.3906195910166818e-05 0.00011526120460650301 1.176972166949364e-05 0.00027696983981087065 2.6925632782032096e-05
3672.9456 9.669886490819303e-06 1.0396531703668518e-06 4.5708936799993e-05 4.410067056500664e-06 2.715455098806251e-05 2.72486011340979e-06 2.9485470103681707e-05 3.5454982285472723e-06 3.595687897326125e-05 3.379710166141977e-06 0.0001358116834607748 1.3801551130391015e-05 0.0001234203260276414 1.1749195951202478e-05 0.0002758753633075809 2.6876464063005862e-05
3673.846 9.0079148238383e-06 1.0477964071272054e-06 4.3710109286202456e-05 4.41850602898002e-06 2.7271538320868036e-05 2.7331512180296358e-06 3.4212729322474555e-05 3.56222311685594e-06 3.0614592397279975e-05 3.3950434737079977e-06 0.00012108745607154716 1.393032531567097e-05 0.00013073800155564985 1.1799730594715568e-05 0.00028333401306465515 2.6971070817835296e-05
3674.7461 1.0859830700316676e-05 1.0488123729244433e-06 3.8684295425874815e-05 4.409562728136519e-06 2.31700697519898e-05 2.729187550506543e-06 3.268299437179691e-05 3.563392772309634e-06 3.144863233588138e-05 3.3979112264774165e-06 0.00012050525942033908 1.3675994963847711e-05 0.00012388875327795846 1.171232347113816e-05 0.00030343968313337644 2.685257948547368e-05
3675.6465 1.1366768330414849e-05 1.0410781100284121e-06 3.4699004137668074e-05 4.380714204037142e-06 2.947413570590887e-05 2.710896157008917e-06 3.207044792826251e-05 3.5453867629584923e-06 3.293280750776357e-05 3.3868666433159026e-06 0.00012067601261383731 1.3570220913560084e-05 0.00011058263295760048 1.1685342478188418e-05 0.0003018183997873572 2.6826473570353122e-05
3676.5466 1.053421035187516e-05 1.0253164266995031e-06 4.1040837269333854e-05 4.335268614549013e-06 2.6451997427737536e-05 2.680292520600491e-06 3.878485014941869e-05 3.5100236519828528e-06 3.795774979543149e-05 3.3630100327313687e-06 0.0001260978608643396 1.3567721810194136e-05 0.0001189399292819376 1.1684548143484983e-05 0.0002466363541482477 2.68485757090768e-05
3677.4468 1.0412716189060942e-05 1.0043691604045112e-06 3.166594351620928e-05 4.281323385743755e-06 2.814568277200275e-05 2.6428462730504467e-06 3.8283822731812344e-05 3.4639699074176224e-06 2.671934790757086e-05 3.3303200504285506e-06 0.00013412307358810633 1.3566916916662775e-05 0.00011978195907621185 1.1670734600445129e-05 0.00025548511113942157 2.688378216712381e-05
3678.3472 1.0795002864244236e-05 9.825099506495413e-07 4.94152462736979e-05 4.229401075692653e-06 2.9615726791024973e-05 2.6059555131474604e-06 3.200489196209143e-05 3.4169363820317154e-06 3.061705628948282e-05 3.296194455369805e-06 0.0001416741462375381 1.3789942539171878e-05 0.00013874908464974863 1.1733778619607534e-05 0.00025606813079712224 2.7046534984799443e-05
3679.2473 8.725791982368772e-06 9.64307579333198e-07 4.245278958449784e-05 4.189165255682484e-06 2.7341867722043017e-05 2.5767364174842247e-06 3.316409480320887e-05 3.37884966298011e-06 2.876206843447482e-05 3.269531036551324e-06 0.0001491280861738234 1.3839275623153745e-05 0.00010787310602296671 1.1741244093281822e-05 0.00023791751028619246 2.7092020496446887e-05
3680.1477 1.0137177521227127e-05 9.531664921332074e-07 4.263891726776694e-05 4.166097362883967e-06 2.417975025336894e-05 2.5596319274849716e-06 3.378815005777059e-05 3.356531111306534e-06 2.987365496659451e-05 3.256804445434864e-06 0.00013911977630574933 1.3807673278029554e-05 0.00010886917304675452 1.1735992752330319e-05 0.00027758680006736075 2.7112146688814308e-05
3681.0478 1.0039678063749661e-05 9.501417126567368e-07 4.0547679083876435e-05 4.159718706432507e-06 2.7976076859921135e-05 2.5549302095210173e-06 3.5971983708402914e-05 3.351324233479156e-06 3.7572717844120984e-05 3.259130855470976e-06 0.00015345184884746826 1.3799715878119111e-05 0.00010276675449792705 1.1758675731996865e-05 0.00023566878887572483 2.7171698831742075e-05
3681.9479 8.784249651467834e-06 9.534130135527111e-07 4.617576940002589e-05 4.1638784470551405e-06 2.5556504442836596e-05 2.5586457302803717e-06 3.672607956368643e-05 3.358438010363724e-06 3.8252855204948185e-05 3.271819121839891e-06 0.00013907340503555794 1.3753176554062648e-05 0.0001254956191521481 1.1780483725281694e-05 0.00030137957001290434 2.7215165895419817e-05
3682.8483 1.008088716298272e-05 9.589065721034036e-07 4.324462697046838e-05 4.169409130234322e-06 2.6958236807272676e-05 2.564157851145428e-06 3.239974643301195e-05 3.3687897371924584e-06 3.163836105203902e-05 3.2863575709533195e-06 0.00015013711114667387 1.3806716325671762e-05 0.00012316094102174217 1.1818408120732275e-05 0.00023865498521588856 2.728240630128043e-05
