wavelength spec_bulge spec_disk spec_clump1 spec_clump2 spec_clump3
5004.3956 1.553008665974645e-05 3.892044319852157e-05 3.8584338194369145e-05 4.282571012555793e-05 5.2574095535353664e-05
5005.2958 2.1187348496948976e-05 7.131464751512092e-05 9.469727449381425e-05 9.893601987119895e-05 0.00010868371970107315
5006.1959 3.0089749995790335e-05 0.00012405962753227044 0.00018653631207438617 0.0001907462336245908 0.00020035934853306894
5007.0965 3.995217970087545e-05 0.0001828269406706305 0.0002889348281501107 0.00029311625317680505 0.0003025862763900308
5007.9967 4.61002851905303e-05 0.00021794696633531169 0.0003497247043870788 0.00035391850114239423 0.0003634100842460042
5008.8968 4.4761655042941154e-05 0.0002072783882567154 0.0003303725920279307 0.00033459363467600484 0.00034423180146709567
5009.797 3.66515541612772e-05 0.00015772454829469153 0.00024366718319814533 0.000247905166044226 0.0002576913224561237
5010.6971 2.645412569442371e-05 9.839288546414334e-05 0.00014073090824199866 0.00014496988315812018 0.0001547923027195955
5011.5977 1.859397275668702e-05 5.408886701086847e-05 6.427256500266368e-05 6.850154288155076e-05 7.827749411911351e-05
5012.4979 1.4204395642362378e-05 3.063179596679592e-05 2.4129517849781945e-05 2.8341725290542623e-05 3.8038281471983115e-05
5013.398 1.2152670617656558e-05 2.1241276587437953e-05 8.548061442102547e-06 1.2740483282223475e-05 2.2315872490333937e-05
5014.2981 1.131600271512385e-05 1.8287850693664122e-05 3.987029490377864e-06 8.159791183211824e-06 1.7622204693904627e-05
5015.1983 1.10774878925762e-05 1.754092125772253e-05 2.969338498601584e-06 7.138926650274142e-06 1.6552831379299006e-05
5016.0989 1.1251065387310254e-05 1.7560540297236945e-05 2.7966906049915267e-06 6.981851431166487e-06 1.644642672152125e-05
5016.9991 1.1639742330317328e-05 1.7884143647028507e-05 2.776287644983538e-06 6.969666425707184e-06 1.6526078871877963e-05
5017.8992 1.173033453240277e-05 1.7970972087060948e-05 2.772865522455572e-06 6.956275431018286e-06 1.6505241699673878e-05
5018.7993 1.1396190682137644e-05 1.7681302383022354e-05 2.7663534543360504e-06 6.923479233701047e-06 1.6340117299863757e-05
5019.6995 1.1189325546735102e-05 1.749696594003652e-05 2.7622261983293382e-06 6.899117841173017e-06 1.6218390809066603e-05
5020.6001 1.1463437312548407e-05 1.775611682248108e-05 2.766374671393704e-06 6.913124869431975e-06 1.6307540754981884e-05
5021.5003 1.1836002631464048e-05 1.8142447079685674e-05 2.7737217399684996e-06 6.954010162200437e-06 1.6517487547381764e-05
5022.4004 1.1887682531735955e-05 1.8240333526647078e-05 2.777243669433651e-06 6.980658608105793e-06 1.6638438276098613e-05
5023.3005 1.1736591692228973e-05 1.8089167969648287e-05 2.7775096275413214e-06 6.9813434379135745e-06 1.6613694160321805e-05
5024.2007 1.1821318193630098e-05 1.8119467374546417e-05 2.7784057245700104e-06 6.985566933251971e-06 1.6639529221777727e-05
5025.1013 1.2171433936901005e-05 1.8413141845474455e-05 2.7805097439194117e-06 7.000670955988684e-06 1.6758279723448548e-05
5026.0015 1.2415072864895496e-05 1.8608033062829247e-05 2.7818836333167046e-06 7.009330251664161e-06 1.68054733484099e-05
5026.9016 1.242202797741422e-05 1.862186962726211e-05 2.782012671679424e-06 7.017572297452382e-06 1.6806469055506968e-05
5027.8017 1.2173128693347058e-05 1.8463950980139626e-05 2.7809166856948357e-06 7.0133292253954465e-06 1.6757131121252188e-05
5028.7019 1.1834827693208302e-05 1.8218573453022936e-05 2.77966878351561e-06 6.994404088109827e-06 1.6665799350965455e-05
5029.6025 1.1925117567781235e-05 1.829458795831513e-05 2.7804038212763672e-06 6.991924129307578e-06 1.6666740318004497e-05
5030.5027 1.2339031977861702e-05 1.862101587152155e-05 2.782063273724962e-06 7.007950168340077e-06 1.6755335177848043e-05
5031.4028 1.2546810507691585e-05 1.875898049325003e-05 2.7819425018193793e-06 7.018157796627685e-06 1.679902826387426e-05
5032.3029 1.2598891347821743e-05 1.877450877656381e-05 2.7808287361665552e-06 7.016828495829193e-06 1.680263430528303e-05
5033.2031 1.2810210149051033e-05 1.8950020573709094e-05 2.7815753719602197e-06 7.0247143901221775e-06 1.6886106699178265e-05
5034.1037 1.3117687399764993e-05 1.9201179920620233e-05 2.783042124395215e-06 7.0367595761878795e-06 1.698818102677581e-05
5035.0038 1.3198218270652168e-05 1.9239455548897182e-05 2.7823269428302224e-06 7.032607976285965e-06 1.6975557636179616e-05
5035.904 1.2786725562635912e-05 1.8882887234074092e-05 2.7787300479400812e-06 7.010249190740062e-06 1.6825482330739126e-05
5036.8041 1.2128902191396729e-05 1.832757692465603e-05 2.7750053942355133e-06 6.98376520557881e-06 1.6645581996899334e-05
5037.7043 1.1917215225029511e-05 1.814546700597889e-05 2.7743742572016326e-06 6.972902353430622e-06 1.6596466408821705e-05
5038.6049 1.217938205994755e-05 1.8376451684765987e-05 2.7756379400475094e-06 6.979174229759976e-06 1.667433659135771e-05
5039.505 1.2201904173594117e-05 1.8398873148768134e-05 2.7748659900886606e-06 6.9732746347518534e-06 1.6664464016484624e-05
5040.4052 1.1758011281065915e-05 1.801473466221071e-05 2.771597083156524e-06 6.943273957680504e-06 1.6519326228798175e-05
5041.3053 1.107626056391828e-05 1.7403170310549683e-05 2.766831419609803e-06 6.911007109276827e-06 1.63374547541416e-05
5042.2055 1.0513058179351028e-05 1.6898148386492502e-05 2.761853291746802e-06 6.8891875137812e-06 1.615411426074563e-05
5043.1061 1.0733668554060672e-05 1.7120687597091676e-05 2.7615748673643393e-06 6.898559290324457e-06 1.6188286437796467e-05
5044.0062 1.170853919457031e-05 1.7972392617543176e-05 2.766857104414183e-06 6.9463593438061015e-06 1.649911894453013e-05
5044.9064 1.2538433380762705e-05 1.8642471886379942e-05 2.77173813835118e-06 6.988433331996636e-06 1.6764880824521815e-05
5045.8065 1.295557595876774e-05 1.8965562885824796e-05 2.773693667830419e-06 7.00763907691793e-06 1.687297974283487e-05
5046.7067 1.3234931308071506e-05 1.9210108004679304e-05 2.774052580927831e-06 7.016065764287315e-06 1.6932709109095458e-05
5047.6073 1.3319854464533985e-05 1.9320827771512418e-05 2.773667835007253e-06 7.0115674891341455e-06 1.6978421429404678e-05
5048.5074 1.297545307710826e-05 1.9091212218648403e-05 2.771841747090271e-06 6.9966299841596754e-06 1.6922682638800974e-05
5049.4076 1.2349132072865944e-05 1.860154648676987e-05 2.7684321258981213e-06 6.9752191889295715e-06 1.6770981030228282e-05
5050.3077 1.1932134825575941e-05 1.8244877550032902e-05 2.7650151596356714e-06 6.95416669510254e-06 1.6646063239779573e-05
5051.2079 1.1907140606043786e-05 1.8206230240544886e-05 2.7632969146506e-06 6.949466794804917e-06 1.6627045473356724e-05
5052.1085 1.1982924835108183e-05 1.8258726276266616e-05 2.7628286562810348e-06 6.9498909320466316e-06 1.6628169795253447e-05
5053.0086 1.1995957618865445e-05 1.826939265914004e-05 2.7629723630092016e-06 6.943990510278664e-06 1.6605955411268526e-05
5053.9088 1.2171205950486797e-05 1.846418237954795e-05 2.7650542308800768e-06 6.9580676547630845e-06 1.6694521851672274e-05
5054.8089 1.2542421200706864e-05 1.87994815612704e-05 2.7680090223247574e-06 6.982770512042784e-06 1.6816538355693137e-05
5055.7091 1.2857545052610782e-05 1.901806034851482e-05 2.769172955550993e-06 6.981683449169029e-06 1.682577770699356e-05
5056.6097 1.2951502756725593e-05 1.9056893697197564e-05 2.768987122887828e-06 6.971666385745444e-06 1.6816051927279584e-05
5057.5098 1.2901477207698964e-05 1.9015127316287385e-05 2.769007680007872e-06 6.979734795407098e-06 1.6848985417004305e-05
5058.41 1.2919849756043825e-05 1.9053598791155357e-05 2.769645462077106e-06 6.993113351692172e-06 1.6894170570694072e-05
5059.3101 1.303978568215757e-05 1.916691586993814e-05 2.770450879996047e-06 6.997737532888396e-06 1.693023184351623e-05
5060.2103 1.3131096250661336e-05 1.9207986001183113e-05 2.770587214405193e-06 6.987981644520686e-06 1.690922260809808e-05
5061.1109 1.3194484440333254e-05 1.9206639601263495e-05 2.770455785731144e-06 6.980016982980601e-06 1.687976633673693e-05
5062.011 1.3339549563485994e-05 1.9298750048611264e-05 2.77077608081145e-06 6.9890282880767095e-06 1.690200926231033e-05
5062.9112 1.3471547242976588e-05 1.941110777507203e-05 2.7713024487432524e-06 7.005117498759986e-06 1.6965075401923902e-05
5063.8113 1.340341323469846e-05 1.937711357266222e-05 2.771198459821481e-06 7.006951446797956e-06 1.6986655203088964e-05
5064.7115 1.2977023949594957e-05 1.9044590624222004e-05 2.7691787266678963e-06 6.983301760171959e-06 1.687147588031732e-05
5065.6121 1.2295274014849714e-05 1.8457225248525184e-05 2.765816083803575e-06 6.95237546896461e-06 1.6669566997334598e-05
5066.5122 1.1970240830631673e-05 1.8179940552451925e-05 2.7644300965768494e-06 6.947024364806066e-06 1.6597945231325195e-05
5067.4124 1.2218231361123275e-05 1.8441986430560626e-05 2.7661319169665207e-06 6.96488669284498e-06 1.6704485969289442e-05
5068.3125 1.2436168098504598e-05 1.867221374843385e-05 2.7676431678306653e-06 6.977540913660677e-06 1.677716074356203e-05
5069.2126 1.235348202871417e-05 1.8597412392545224e-05 2.7670113644768267e-06 6.9738651344757905e-06 1.6736955772451797e-05
5070.1133 1.2348661117054113e-05 1.8571818823965262e-05 2.7663984987355615e-06 6.968494909946755e-06 1.6707277438801894e-05
5071.0134 1.263112188504485e-05 1.8802969736455105e-05 2.7674485029762605e-06 6.9701116352249105e-06 1.6738607125372655e-05
5071.9136 1.2795059021887806e-05 1.8941877556533145e-05 2.76828079070874e-06 6.978160864306737e-06 1.679983948768952e-05
5072.8137 1.251765958488936e-05 1.870659473251053e-05 2.7671152428031784e-06 6.973858696729368e-06 1.6770017481721512e-05
5073.7138 1.2250125374463388e-05 1.8479398276485302e-05 2.7656659831891857e-06 6.968294377718972e-06 1.670826392005346e-05
5074.6145 1.2402987127360374e-05 1.861946505351498e-05 2.7656313290537843e-06 6.976278569092959e-06 1.674594057387882e-05
5075.5146 1.2590928764592589e-05 1.8789478281651262e-05 2.765466632951372e-06 6.975805508301273e-06 1.6768522837230544e-05
5076.4148 1.2517806872392152e-05 1.8730405572792325e-05 2.764756657128176e-06 6.966545042506773e-06 1.672894179562314e-05
5077.3149 1.2497398960159667e-05 1.8692533161468164e-05 2.765155095242716e-06 6.963935468497021e-06 1.6735097554518135e-05
5078.215 1.2686126446602151e-05 1.8840455704658236e-05 2.766278685324681e-06 6.969344344157212e-06 1.6803517651510132e-05
5079.1157 1.263718773536093e-05 1.883189064772694e-05 2.7653133838772195e-06 6.971207892539239e-06 1.6814975642613213e-05
5080.0158 1.197519015376036e-05 1.8286778474380584e-05 2.7610041480539926e-06 6.947491209894825e-06 1.6634610668582244e-05
5080.916 1.125836082141881e-05 1.765241611350189e-05 2.7567112362143674e-06 6.913640256655793e-06 1.6403181190738535e-05
5081.8161 1.1221197060207226e-05 1.7627856041903568e-05 2.7564538424919693e-06 6.912823445058792e-06 1.638607724468606e-05
5082.7162 1.1698398517007548e-05 1.806231072449536e-05 2.7591383206515946e-06 6.930846953835919e-06 1.6511708962320117e-05
5083.6169 1.2041340304927614e-05 1.8348435814405524e-05 2.760909588293353e-06 6.9404659539321355e-06 1.659874878378262e-05
5084.517 1.208457791824699e-05 1.8365535119760868e-05 2.76056343529544e-06 6.949339769452264e-06 1.6634811736636276e-05
5085.4172 1.2203508706733969e-05 1.848151473958492e-05 2.7607301104266474e-06 6.962119929449524e-06 1.6694374471062553e-05
5086.3173 1.2512076248384229e-05 1.8755541632016445e-05 2.7625112264818348e-06 6.974944865815854e-06 1.680471287979894e-05
5087.2174 1.2720752429342816e-05 1.890930451050345e-05 2.763371354845165e-06 6.978577735824724e-06 1.686397621917226e-05
5088.1181 1.2697614666164962e-05 1.885609354118785e-05 2.7624969613133587e-06 6.9739529526509966e-06 1.6842816441422043e-05
5089.0182 1.2642784021844592e-05 1.8803366443222597e-05 2.7618007754806937e-06 6.967657411045007e-06 1.681488620106103e-05
5089.9184 1.273548995657812e-05 1.8902295600315814e-05 2.762346228334338e-06 6.967736891438763e-06 1.683325117075328e-05
5090.8185 1.2858037609020459e-05 1.9020830887588266e-05 2.7627664804583715e-06 6.972421160358516e-06 1.6868563118150632e-05
5091.7186 1.2863136469008574e-05 1.9022340484902207e-05 2.7620302320557097e-06 6.971581061376558e-06 1.6863489918242193e-05
5092.6193 1.288483495536827e-05 1.9025172214186354e-05 2.7615706357668548e-06 6.967992766750903e-06 1.6854909748462136e-05
5093.5194 1.3069987449503812e-05 1.9155853775170715e-05 2.7622657095884052e-06 6.971190760521182e-06 1.689412360224299e-05
5094.4195 1.3269174118682957e-05 1.932428522358944e-05 2.762921222417152e-06 6.981651804570901e-06 1.6961166519390717e-05
5095.3197 1.3273611191092484e-05 1.93579693790848e-05 2.7628860922175674e-06 6.988493320477996e-06 1.6992204742384216e-05
5096.2198 1.3101882266352827e-05 1.922355130121368e-05 2.76189070906455e-06 6.979692631230034e-06 1.6927477568484347e-05
5097.1205 1.2836427660282272e-05 1.899031704315975e-05 2.7596860610510784e-06 6.961313915470932e-06 1.681390885172515e-05
5098.0206 1.2472773367284699e-05 1.8712264921028345e-05 2.7568510216971377e-06 6.9453825752412075e-06 1.6721910964052677e-05
5098.9207 1.2019545067594705e-05 1.8388550062918582e-05 2.754126278115917e-06 6.922499326526759e-06 1.6614779947978985e-05
5099.8209 1.1577283017892458e-05 1.8040951976049612e-05 2.7520294650056956e-06 6.898370839042192e-06 1.6486532527130853e-05
5100.721 1.1524796260640865e-05 1.7982607970036787e-05 2.75160049417852e-06 6.896978452536884e-06 1.646636265254686e-05
5101.6217 1.203898681702035e-05 1.8385854561070776e-05 2.753563347073858e-06 6.916375566668299e-06 1.6593220261920423e-05
5102.5218 1.26640520656273e-05 1.886676381290815e-05 2.7562051887918248e-06 6.934825450333837e-06 1.673142674210814e-05
5103.4219 1.2949433867314032e-05 1.9067216527443764e-05 2.757572388165884e-06 6.941947510436353e-06 1.6798003322363412e-05
5104.3221 1.2885354940993278e-05 1.901335045892763e-05 2.7573682670410335e-06 6.934046458141576e-06 1.6783035006153875e-05
5105.2222 1.272699929317376e-05 1.8908360309469753e-05 2.756726889411808e-06 6.928547133258741e-06 1.6757391311877174e-05
5106.1229 1.2656900708167575e-05 1.884451123288085e-05 2.7562633991217276e-06 6.940136178314336e-06 1.678758601748677e-05
5107.023 1.2617700306602845e-05 1.878291015842905e-05 2.7550230402372205e-06 6.9431409383432556e-06 1.678019490947988e-05
5107.9231 1.2414393718084441e-05 1.859804715743135e-05 2.7522944094183198e-06 6.919409619394495e-06 1.6660369989649503e-05
5108.8233 1.2160675629249488e-05 1.8393498714673875e-05 2.750016947439363e-06 6.900877922612837e-06 1.655611407256851e-05
5109.7234 1.2135637608091931e-05 1.8434173658160836e-05 2.749935946126313e-06 6.9074333464579346e-06 1.658787327147695e-05
5110.6241 1.2147505048453451e-05 1.8484093350773127e-05 2.7501646072910193e-06 6.907816924385944e-06 1.660954268385112e-05
5111.5242 1.2119440236498376e-05 1.8429862561436576e-05 2.7497498246772634e-06 6.902766092562828e-06 1.6587109843780165e-05
5112.4243 1.2357426687501297e-05 1.8605056489117023e-05 2.750618933130101e-06 6.919523710185784e-06 1.667232314927521e-05
5113.3245 1.2721548288237797e-05 1.8903993785696318e-05 2.7523351763583077e-06 6.942289767904254e-06 1.6808215501572224e-05
5114.2246 1.2888833290164212e-05 1.9025684302552037e-05 2.7531476916759758e-06 6.946306101814901e-06 1.6848852820253448e-05
5115.1253 1.294814355694771e-05 1.9078600209166245e-05 2.7532596614791357e-06 6.942369999270395e-06 1.683593485756246e-05
5116.0254 1.2982134944894247e-05 1.9142677307442534e-05 2.7529692340694158e-06 6.943641794978953e-06 1.6818827826704935e-05
5116.9255 1.300654756462713e-05 1.9176444977855297e-05 2.7527363029152213e-06 6.9500219303554185e-06 1.6822440783155993e-05
5117.8257 1.3158970123859997e-05 1.9287586952217173e-05 2.7533769775257766e-06 6.961133612868519e-06 1.689514094314741e-05
5118.7258 1.3365051863914608e-05 1.944965868108506e-05 2.754021924005203e-06 6.9661650877329406e-06 1.6966228899399187e-05
5119.6264 1.3404549156737337e-05 1.948570137991474e-05 2.75383801683204e-06 6.960308972177389e-06 1.6979362970526815e-05
5120.5266 1.3275542300315101e-05 1.9372691623189316e-05 2.75314804604535e-06 6.95352086489659e-06 1.6953008450342895e-05
5121.4267 1.3050043327112743e-05 1.918841263535807e-05 2.7521538373290484e-06 6.948116943943368e-06 1.6906157339892082e-05
5122.3269 1.2795248549629227e-05 1.8994054253068243e-05 2.7510036849308577e-06 6.938833838644687e-06 1.6852544176743425e-05
5123.227 1.2543301334868867e-05 1.8782417939214118e-05 2.7496077780802555e-06 6.924113571733981e-06 1.67706047748012e-05
5124.1276 1.2201162068421143e-05 1.845108047120388e-05 2.74757861631459e-06 6.907585519097504e-06 1.6661108604281383e-05
5125.0278 1.1880095480121634e-05 1.8142731308629736e-05 2.7453793066034484e-06 6.89477248775008e-06 1.6553946994559564e-05
5125.9279 1.1840564705369206e-05 1.8159017755436193e-05 2.744394680281711e-06 6.896855266664859e-06 1.6540384197200686e-05
5126.8281 1.2005061805986814e-05 1.835579813956338e-05 2.745077534674949e-06 6.9083192466632295e-06 1.6610575876322437e-05
5127.7282 1.2150603704454493e-05 1.8460897401628536e-05 2.746020302964665e-06 6.910639565764472e-06 1.665259892207366e-05
5128.6288 1.2178568840870228e-05 1.842675078512335e-05 2.7457185162400602e-06 6.9027450086345384e-06 1.6624074938179972e-05
5129.529 1.2128552170303045e-05 1.836527009364723e-05 2.744128817646871e-06 6.894371786196857e-06 1.6576532861955737e-05
5130.4291 1.2084459597477285e-05 1.8329282510993057e-05 2.7426132335810606e-06 6.890520120941057e-06 1.654441594509653e-05
5131.3293 1.219783452679501e-05 1.842299426879484e-05 2.7431200810517897e-06 6.89487451353358e-06 1.6571620792858262e-05
5132.2294 1.245138684812862e-05 1.864086496480305e-05 2.7447979762500846e-06 6.903318238831889e-06 1.6636099068077107e-05
5133.13 1.2606380789260952e-05 1.880278261007101e-05 2.7451972336683734e-06 6.90392239347001e-06 1.666712417753788e-05
5134.0302 1.2589285157463791e-05 1.8824552858853676e-05 2.7439298708677487e-06 6.8963848020160295e-06 1.6643532243912222e-05
5134.9303 1.2573666893424593e-05 1.8841810460729007e-05 2.742912684987365e-06 6.893163864119282e-06 1.6628177708722792e-05
5135.8305 1.280261841650808e-05 1.9053255843284403e-05 2.7441275001144582e-06 6.908477074517903e-06 1.6718480132014338e-05
5136.7306 1.301685237038393e-05 1.923325658483249e-05 2.745645041674065e-06 6.922448417028091e-06 1.6809772574114273e-05
5137.6312 1.2806093799631581e-05 1.9032054829604988e-05 2.7443570705451087e-06 6.911546903930372e-06 1.675051943172574e-05
